date,horaire,annee,mois,jours,heure,minute,jour_annee,idx_semaine,idx_jour,jour_semaine,idx_tranche,tranche_horaire,idx_saison,saison,comptage_cumul,comptage_quotidien,methode
2020-04-29,19:00:00,2020,4,29,19,0,120,18,2,Mecredi,3,Soir,0,Printemps,21484,454,"Estimé"
2020-04-29,20:00:00,2020,4,29,20,0,120,18,2,Mecredi,3,Soir,0,Printemps,21526,496,"Relevé"
2020-04-29,21:00:00,2020,4,29,21,0,120,18,2,Mecredi,3,Soir,0,Printemps,21542,512,"Estimé"
2020-04-29,22:00:00,2020,4,29,22,0,120,18,2,Mecredi,3,Soir,0,Printemps,21558,528,"Estimé"
2020-04-29,23:00:00,2020,4,29,23,0,120,18,2,Mecredi,3,Soir,0,Printemps,21575,545,"Estimé"
2020-04-30,00:00:00,2020,4,30,0,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21591,0,"Reporté"
2020-04-30,01:00:00,2020,4,30,1,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21598,7,"Estimé"
2020-04-30,02:00:00,2020,4,30,2,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21605,14,"Estimé"
2020-04-30,03:00:00,2020,4,30,3,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21612,21,"Estimé"
2020-04-30,04:00:00,2020,4,30,4,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21619,28,"Estimé"
2020-04-30,05:00:00,2020,4,30,5,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21626,35,"Estimé"
2020-04-30,06:00:00,2020,4,30,6,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21633,42,"Estimé"
2020-04-30,07:00:00,2020,4,30,7,0,121,18,3,Jeudi,0,Nuit,0,Printemps,21640,49,"Estimé"
2020-04-30,08:00:00,2020,4,30,8,0,121,18,3,Jeudi,1,Matin,0,Printemps,21647,56,"Relevé"
2020-04-30,09:00:00,2020,4,30,9,0,121,18,3,Jeudi,1,Matin,0,Printemps,21670,79,"Estimé"
2020-04-30,10:00:00,2020,4,30,10,0,121,18,3,Jeudi,1,Matin,0,Printemps,21694,103,"Estimé"
2020-04-30,11:00:00,2020,4,30,11,0,121,18,3,Jeudi,1,Matin,0,Printemps,21717,126,"Relevé"
2020-04-30,12:00:00,2020,4,30,12,0,121,18,3,Jeudi,2,"Après-Midi",0,Printemps,21746,155,"Estimé"
2020-04-30,13:00:00,2020,4,30,13,0,121,18,3,Jeudi,2,"Après-Midi",0,Printemps,21776,185,"Relevé"
2020-04-30,14:00:00,2020,4,30,14,0,121,18,3,Jeudi,2,"Après-Midi",0,Printemps,21811,220,"Estimé"
2020-04-30,15:00:00,2020,4,30,15,0,121,18,3,Jeudi,2,"Après-Midi",0,Printemps,21846,255,"Relevé"
2020-04-30,16:00:00,2020,4,30,16,0,121,18,3,Jeudi,2,"Après-Midi",0,Printemps,21862,271,"Relevé"
2020-04-30,17:00:00,2020,4,30,17,0,121,18,3,Jeudi,2,"Après-Midi",0,Printemps,21904,313,"Estimé"
2020-04-30,18:00:00,2020,4,30,18,0,121,18,3,Jeudi,3,Soir,0,Printemps,21947,356,"Relevé"
2020-04-30,19:00:00,2020,4,30,19,0,121,18,3,Jeudi,3,Soir,0,Printemps,21987,396,"Relevé"
2020-04-30,20:00:00,2020,4,30,20,0,121,18,3,Jeudi,3,Soir,0,Printemps,22040,449,"Relevé"
2020-04-30,21:00:00,2020,4,30,21,0,121,18,3,Jeudi,3,Soir,0,Printemps,22052,461,"Estimé"
2020-04-30,22:00:00,2020,4,30,22,0,121,18,3,Jeudi,3,Soir,0,Printemps,22064,473,"Estimé"
2020-04-30,23:00:00,2020,4,30,23,0,121,18,3,Jeudi,3,Soir,0,Printemps,22075,484,"Estimé"
2020-05-01,00:00:00,2020,5,1,0,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22087,0,"Reporté"
2020-05-01,01:00:00,2020,5,1,1,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22087,0,"Estimé"
2020-05-01,02:00:00,2020,5,1,2,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22087,0,"Estimé"
2020-05-01,03:00:00,2020,5,1,3,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22088,1,"Estimé"
2020-05-01,04:00:00,2020,5,1,4,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22088,1,"Estimé"
2020-05-01,05:00:00,2020,5,1,5,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22088,1,"Relevé"
2020-05-01,06:00:00,2020,5,1,6,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22094,7,"Relevé"
2020-05-01,07:00:00,2020,5,1,7,0,122,18,4,Vendredi,0,Nuit,0,Printemps,22100,13,"Relevé"
2020-05-01,08:00:00,2020,5,1,8,0,122,18,4,Vendredi,1,Matin,0,Printemps,22121,34,"Estimé"
2020-05-01,09:00:00,2020,5,1,9,0,122,18,4,Vendredi,1,Matin,0,Printemps,22142,55,"Estimé"
2020-05-01,10:00:00,2020,5,1,10,0,122,18,4,Vendredi,1,Matin,0,Printemps,22163,76,"Estimé"
2020-05-01,11:00:00,2020,5,1,11,0,122,18,4,Vendredi,1,Matin,0,Printemps,22183,96,"Estimé"
2020-05-01,12:00:00,2020,5,1,12,0,122,18,4,Vendredi,2,"Après-Midi",0,Printemps,22204,117,"Estimé"
2020-05-01,13:00:00,2020,5,1,13,0,122,18,4,Vendredi,2,"Après-Midi",0,Printemps,22225,138,"Estimé"
2020-05-01,14:00:00,2020,5,1,14,0,122,18,4,Vendredi,2,"Après-Midi",0,Printemps,22246,159,"Relevé"
2020-05-01,15:00:00,2020,5,1,15,0,122,18,4,Vendredi,2,"Après-Midi",0,Printemps,22272,185,"Estimé"
2020-05-01,16:00:00,2020,5,1,16,0,122,18,4,Vendredi,2,"Après-Midi",0,Printemps,22298,211,"Estimé"
2020-05-01,17:00:00,2020,5,1,17,0,122,18,4,Vendredi,2,"Après-Midi",0,Printemps,22324,237,"Estimé"
2020-05-01,18:00:00,2020,5,1,18,0,122,18,4,Vendredi,3,Soir,0,Printemps,22350,263,"Estimé"
2020-05-01,19:00:00,2020,5,1,19,0,122,18,4,Vendredi,3,Soir,0,Printemps,22376,289,"Estimé"
2020-05-01,20:00:00,2020,5,1,20,0,122,18,4,Vendredi,3,Soir,0,Printemps,22403,316,"Estimé"
2020-05-01,21:00:00,2020,5,1,21,0,122,18,4,Vendredi,3,Soir,0,Printemps,22429,342,"Estimé"
2020-05-01,22:00:00,2020,5,1,22,0,122,18,4,Vendredi,3,Soir,0,Printemps,22455,368,"Estimé"
2020-05-01,23:00:00,2020,5,1,23,0,122,18,4,Vendredi,3,Soir,0,Printemps,22481,394,"Estimé"
2020-05-02,00:00:00,2020,5,2,0,0,123,18,5,Samedi,0,Nuit,0,Printemps,22507,0,"Reporté"
2020-05-02,01:00:00,2020,5,2,1,0,123,18,5,Samedi,0,Nuit,0,Printemps,22511,4,"Estimé"
2020-05-02,02:00:00,2020,5,2,2,0,123,18,5,Samedi,0,Nuit,0,Printemps,22516,9,"Estimé"
2020-05-02,03:00:00,2020,5,2,3,0,123,18,5,Samedi,0,Nuit,0,Printemps,22520,13,"Estimé"
2020-05-02,04:00:00,2020,5,2,4,0,123,18,5,Samedi,0,Nuit,0,Printemps,22524,17,"Estimé"
2020-05-02,05:00:00,2020,5,2,5,0,123,18,5,Samedi,0,Nuit,0,Printemps,22529,22,"Estimé"
2020-05-02,06:00:00,2020,5,2,6,0,123,18,5,Samedi,0,Nuit,0,Printemps,22533,26,"Estimé"
2020-05-02,07:00:00,2020,5,2,7,0,123,18,5,Samedi,0,Nuit,0,Printemps,22537,30,"Estimé"
2020-05-02,08:00:00,2020,5,2,8,0,123,18,5,Samedi,1,Matin,0,Printemps,22542,35,"Estimé"
2020-05-02,09:00:00,2020,5,2,9,0,123,18,5,Samedi,1,Matin,0,Printemps,22546,39,"Relevé"
2020-05-02,10:00:00,2020,5,2,10,0,123,18,5,Samedi,1,Matin,0,Printemps,22586,79,"Estimé"
2020-05-02,11:00:00,2020,5,2,11,0,123,18,5,Samedi,1,Matin,0,Printemps,22627,120,"Estimé"
2020-05-02,12:00:00,2020,5,2,12,0,123,18,5,Samedi,2,"Après-Midi",0,Printemps,22668,161,"Estimé"
2020-05-02,13:00:00,2020,5,2,13,0,123,18,5,Samedi,2,"Après-Midi",0,Printemps,22708,201,"Relevé"
2020-05-02,14:00:00,2020,5,2,14,0,123,18,5,Samedi,2,"Après-Midi",0,Printemps,22747,240,"Estimé"
2020-05-02,15:00:00,2020,5,2,15,0,123,18,5,Samedi,2,"Après-Midi",0,Printemps,22785,278,"Estimé"
2020-05-02,16:00:00,2020,5,2,16,0,123,18,5,Samedi,2,"Après-Midi",0,Printemps,22824,317,"Estimé"
2020-05-02,17:00:00,2020,5,2,17,0,123,18,5,Samedi,2,"Après-Midi",0,Printemps,22862,355,"Estimé"
2020-05-02,18:00:00,2020,5,2,18,0,123,18,5,Samedi,3,Soir,0,Printemps,22901,394,"Estimé"
2020-05-02,19:00:00,2020,5,2,19,0,123,18,5,Samedi,3,Soir,0,Printemps,22940,433,"Estimé"
2020-05-02,20:00:00,2020,5,2,20,0,123,18,5,Samedi,3,Soir,0,Printemps,22978,471,"Estimé"
2020-05-02,21:00:00,2020,5,2,21,0,123,18,5,Samedi,3,Soir,0,Printemps,23017,510,"Relevé"
2020-05-02,22:00:00,2020,5,2,22,0,123,18,5,Samedi,3,Soir,0,Printemps,23022,515,"Estimé"
2020-05-02,23:00:00,2020,5,2,23,0,123,18,5,Samedi,3,Soir,0,Printemps,23026,519,"Estimé"
2020-05-03,00:00:00,2020,5,3,0,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23031,0,"Reporté"
2020-05-03,01:00:00,2020,5,3,1,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23038,7,"Estimé"
2020-05-03,02:00:00,2020,5,3,2,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23046,15,"Estimé"
2020-05-03,03:00:00,2020,5,3,3,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23053,22,"Estimé"
2020-05-03,04:00:00,2020,5,3,4,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23061,30,"Estimé"
2020-05-03,05:00:00,2020,5,3,5,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23068,37,"Estimé"
2020-05-03,06:00:00,2020,5,3,6,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23076,45,"Estimé"
2020-05-03,07:00:00,2020,5,3,7,0,124,18,6,Dimanche,0,Nuit,0,Printemps,23083,52,"Estimé"
2020-05-03,08:00:00,2020,5,3,8,0,124,18,6,Dimanche,1,Matin,0,Printemps,23091,60,"Estimé"
2020-05-03,09:00:00,2020,5,3,9,0,124,18,6,Dimanche,1,Matin,0,Printemps,23098,67,"Estimé"
2020-05-03,10:00:00,2020,5,3,10,0,124,18,6,Dimanche,1,Matin,0,Printemps,23106,75,"Estimé"
2020-05-03,11:00:00,2020,5,3,11,0,124,18,6,Dimanche,1,Matin,0,Printemps,23113,82,"Relevé"
2020-05-03,12:00:00,2020,5,3,12,0,124,18,6,Dimanche,2,"Après-Midi",0,Printemps,23140,109,"Estimé"
2020-05-03,13:00:00,2020,5,3,13,0,124,18,6,Dimanche,2,"Après-Midi",0,Printemps,23167,136,"Estimé"
2020-05-03,14:00:00,2020,5,3,14,0,124,18,6,Dimanche,2,"Après-Midi",0,Printemps,23195,164,"Estimé"
2020-05-03,15:00:00,2020,5,3,15,0,124,18,6,Dimanche,2,"Après-Midi",0,Printemps,23222,191,"Estimé"
2020-05-03,16:00:00,2020,5,3,16,0,124,18,6,Dimanche,2,"Après-Midi",0,Printemps,23249,218,"Relevé"
2020-05-03,17:00:00,2020,5,3,17,0,124,18,6,Dimanche,2,"Après-Midi",0,Printemps,23293,262,"Estimé"
2020-05-03,18:00:00,2020,5,3,18,0,124,18,6,Dimanche,3,Soir,0,Printemps,23338,307,"Estimé"
2020-05-03,19:00:00,2020,5,3,19,0,124,18,6,Dimanche,3,Soir,0,Printemps,23382,351,"Relevé"
2020-05-03,20:00:00,2020,5,3,20,0,124,18,6,Dimanche,3,Soir,0,Printemps,23394,363,"Estimé"
2020-05-03,21:00:00,2020,5,3,21,0,124,18,6,Dimanche,3,Soir,0,Printemps,23406,375,"Estimé"
2020-05-03,22:00:00,2020,5,3,22,0,124,18,6,Dimanche,3,Soir,0,Printemps,23419,388,"Estimé"
2020-05-03,23:00:00,2020,5,3,23,0,124,18,6,Dimanche,3,Soir,0,Printemps,23431,400,"Estimé"
2020-05-04,00:00:00,2020,5,4,0,0,125,19,0,Lundi,0,Nuit,0,Printemps,23443,0,"Reporté"
2020-05-04,01:00:00,2020,5,4,1,0,125,19,0,Lundi,0,Nuit,0,Printemps,23457,14,"Estimé"
2020-05-04,02:00:00,2020,5,4,2,0,125,19,0,Lundi,0,Nuit,0,Printemps,23471,28,"Estimé"
2020-05-04,03:00:00,2020,5,4,3,0,125,19,0,Lundi,0,Nuit,0,Printemps,23485,42,"Estimé"
2020-05-04,04:00:00,2020,5,4,4,0,125,19,0,Lundi,0,Nuit,0,Printemps,23499,56,"Estimé"
2020-05-04,05:00:00,2020,5,4,5,0,125,19,0,Lundi,0,Nuit,0,Printemps,23514,71,"Estimé"
2020-05-04,06:00:00,2020,5,4,6,0,125,19,0,Lundi,0,Nuit,0,Printemps,23528,85,"Estimé"
2020-05-04,07:00:00,2020,5,4,7,0,125,19,0,Lundi,0,Nuit,0,Printemps,23542,99,"Estimé"
2020-05-04,08:00:00,2020,5,4,8,0,125,19,0,Lundi,1,Matin,0,Printemps,23556,113,"Estimé"
2020-05-04,09:00:00,2020,5,4,9,0,125,19,0,Lundi,1,Matin,0,Printemps,23570,127,"Relevé"
2020-05-04,10:00:00,2020,5,4,10,0,125,19,0,Lundi,1,Matin,0,Printemps,23596,153,"Estimé"
2020-05-04,11:00:00,2020,5,4,11,0,125,19,0,Lundi,1,Matin,0,Printemps,23621,178,"Estimé"
2020-05-04,12:00:00,2020,5,4,12,0,125,19,0,Lundi,2,"Après-Midi",0,Printemps,23646,203,"Estimé"
2020-05-04,13:00:00,2020,5,4,13,0,125,19,0,Lundi,2,"Après-Midi",0,Printemps,23672,229,"Relevé"
2020-05-04,14:00:00,2020,5,4,14,0,125,19,0,Lundi,2,"Après-Midi",0,Printemps,23715,272,"Estimé"
2020-05-04,15:00:00,2020,5,4,15,0,125,19,0,Lundi,2,"Après-Midi",0,Printemps,23757,314,"Estimé"
2020-05-04,16:00:00,2020,5,4,16,0,125,19,0,Lundi,2,"Après-Midi",0,Printemps,23800,357,"Estimé"
2020-05-04,17:00:00,2020,5,4,17,0,125,19,0,Lundi,2,"Après-Midi",0,Printemps,23843,400,"Estimé"
2020-05-04,18:00:00,2020,5,4,18,0,125,19,0,Lundi,3,Soir,0,Printemps,23885,442,"Estimé"
2020-05-04,19:00:00,2020,5,4,19,0,125,19,0,Lundi,3,Soir,0,Printemps,23928,485,"Relevé"
2020-05-04,20:00:00,2020,5,4,20,0,125,19,0,Lundi,3,Soir,0,Printemps,23946,503,"Estimé"
2020-05-04,21:00:00,2020,5,4,21,0,125,19,0,Lundi,3,Soir,0,Printemps,23964,521,"Estimé"
2020-05-04,22:00:00,2020,5,4,22,0,125,19,0,Lundi,3,Soir,0,Printemps,23982,539,"Estimé"
2020-05-04,23:00:00,2020,5,4,23,0,125,19,0,Lundi,3,Soir,0,Printemps,24000,557,"Estimé"
2020-05-05,00:00:00,2020,5,5,0,0,126,19,1,Mardi,0,Nuit,0,Printemps,24018,0,"Reporté"
2020-05-05,01:00:00,2020,5,5,1,0,126,19,1,Mardi,0,Nuit,0,Printemps,24021,3,"Estimé"
2020-05-05,02:00:00,2020,5,5,2,0,126,19,1,Mardi,0,Nuit,0,Printemps,24025,7,"Estimé"
2020-05-05,03:00:00,2020,5,5,3,0,126,19,1,Mardi,0,Nuit,0,Printemps,24028,10,"Estimé"
2020-05-05,04:00:00,2020,5,5,4,0,126,19,1,Mardi,0,Nuit,0,Printemps,24031,13,"Estimé"
2020-05-05,05:00:00,2020,5,5,5,0,126,19,1,Mardi,0,Nuit,0,Printemps,24034,16,"Estimé"
2020-05-05,06:00:00,2020,5,5,6,0,126,19,1,Mardi,0,Nuit,0,Printemps,24038,20,"Estimé"
2020-05-05,07:00:00,2020,5,5,7,0,126,19,1,Mardi,0,Nuit,0,Printemps,24041,23,"Relevé"
2020-05-05,08:00:00,2020,5,5,8,0,126,19,1,Mardi,1,Matin,0,Printemps,24096,78,"Estimé"
2020-05-05,09:00:00,2020,5,5,9,0,126,19,1,Mardi,1,Matin,0,Printemps,24151,133,"Relevé"
2020-05-05,10:00:00,2020,5,5,10,0,126,19,1,Mardi,1,Matin,0,Printemps,24184,166,"Estimé"
2020-05-05,11:00:00,2020,5,5,11,0,126,19,1,Mardi,1,Matin,0,Printemps,24216,198,"Estimé"
2020-05-05,12:00:00,2020,5,5,12,0,126,19,1,Mardi,2,"Après-Midi",0,Printemps,24249,231,"Estimé"
2020-05-05,13:00:00,2020,5,5,13,0,126,19,1,Mardi,2,"Après-Midi",0,Printemps,24282,264,"Relevé"
2020-05-05,14:00:00,2020,5,5,14,0,126,19,1,Mardi,2,"Après-Midi",0,Printemps,24294,276,"Relevé"
2020-05-05,15:00:00,2020,5,5,15,0,126,19,1,Mardi,2,"Après-Midi",0,Printemps,24360,342,"Estimé"
2020-05-05,16:00:00,2020,5,5,16,0,126,19,1,Mardi,2,"Après-Midi",0,Printemps,24426,408,"Estimé"
2020-05-05,17:00:00,2020,5,5,17,0,126,19,1,Mardi,2,"Après-Midi",0,Printemps,24492,474,"Relevé"
2020-05-05,18:00:00,2020,5,5,18,0,126,19,1,Mardi,3,Soir,0,Printemps,24517,499,"Estimé"
2020-05-05,19:00:00,2020,5,5,19,0,126,19,1,Mardi,3,Soir,0,Printemps,24543,525,"Estimé"
2020-05-05,20:00:00,2020,5,5,20,0,126,19,1,Mardi,3,Soir,0,Printemps,24568,550,"Estimé"
2020-05-05,21:00:00,2020,5,5,21,0,126,19,1,Mardi,3,Soir,0,Printemps,24593,575,"Estimé"
2020-05-05,22:00:00,2020,5,5,22,0,126,19,1,Mardi,3,Soir,0,Printemps,24618,600,"Estimé"
2020-05-05,23:00:00,2020,5,5,23,0,126,19,1,Mardi,3,Soir,0,Printemps,24644,626,"Estimé"
2020-05-06,00:00:00,2020,5,6,0,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24669,0,"Reporté"
2020-05-06,01:00:00,2020,5,6,1,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24676,7,"Estimé"
2020-05-06,02:00:00,2020,5,6,2,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24684,15,"Estimé"
2020-05-06,03:00:00,2020,5,6,3,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24691,22,"Estimé"
2020-05-06,04:00:00,2020,5,6,4,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24698,29,"Estimé"
2020-05-06,05:00:00,2020,5,6,5,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24705,36,"Estimé"
2020-05-06,06:00:00,2020,5,6,6,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24712,43,"Estimé"
2020-05-06,07:00:00,2020,5,6,7,0,127,19,2,Mecredi,0,Nuit,0,Printemps,24720,51,"Estimé"
2020-05-06,08:00:00,2020,5,6,8,0,127,19,2,Mecredi,1,Matin,0,Printemps,24727,58,"Relevé"
2020-05-06,09:00:00,2020,5,6,9,0,127,19,2,Mecredi,1,Matin,0,Printemps,24764,95,"Estimé"
2020-05-06,10:00:00,2020,5,6,10,0,127,19,2,Mecredi,1,Matin,0,Printemps,24801,132,"Estimé"
2020-05-06,11:00:00,2020,5,6,11,0,127,19,2,Mecredi,1,Matin,0,Printemps,24838,169,"Relevé"
2020-05-06,12:00:00,2020,5,6,12,0,127,19,2,Mecredi,2,"Après-Midi",0,Printemps,24893,224,"Estimé"
2020-05-06,13:00:00,2020,5,6,13,0,127,19,2,Mecredi,2,"Après-Midi",0,Printemps,24947,278,"Estimé"
2020-05-06,14:00:00,2020,5,6,14,0,127,19,2,Mecredi,2,"Après-Midi",0,Printemps,25002,333,"Estimé"
2020-05-06,15:00:00,2020,5,6,15,0,127,19,2,Mecredi,2,"Après-Midi",0,Printemps,25056,387,"Estimé"
2020-05-06,16:00:00,2020,5,6,16,0,127,19,2,Mecredi,2,"Après-Midi",0,Printemps,25111,442,"Estimé"
2020-05-06,17:00:00,2020,5,6,17,0,127,19,2,Mecredi,2,"Après-Midi",0,Printemps,25166,497,"Estimé"
2020-05-06,18:00:00,2020,5,6,18,0,127,19,2,Mecredi,3,Soir,0,Printemps,25220,551,"Estimé"
2020-05-06,19:00:00,2020,5,6,19,0,127,19,2,Mecredi,3,Soir,0,Printemps,25275,606,"Relevé"
2020-05-06,20:00:00,2020,5,6,20,0,127,19,2,Mecredi,3,Soir,0,Printemps,25293,624,"Estimé"
2020-05-06,21:00:00,2020,5,6,21,0,127,19,2,Mecredi,3,Soir,0,Printemps,25311,642,"Estimé"
2020-05-06,22:00:00,2020,5,6,22,0,127,19,2,Mecredi,3,Soir,0,Printemps,25329,660,"Estimé"
2020-05-06,23:00:00,2020,5,6,23,0,127,19,2,Mecredi,3,Soir,0,Printemps,25347,678,"Estimé"
2020-05-07,00:00:00,2020,5,7,0,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25365,0,"Reporté"
2020-05-07,01:00:00,2020,5,7,1,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25391,26,"Estimé"
2020-05-07,02:00:00,2020,5,7,2,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25417,52,"Estimé"
2020-05-07,03:00:00,2020,5,7,3,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25443,78,"Estimé"
2020-05-07,04:00:00,2020,5,7,4,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25469,104,"Estimé"
2020-05-07,05:00:00,2020,5,7,5,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25494,129,"Estimé"
2020-05-07,06:00:00,2020,5,7,6,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25520,155,"Estimé"
2020-05-07,07:00:00,2020,5,7,7,0,128,19,3,Jeudi,0,Nuit,0,Printemps,25546,181,"Estimé"
2020-05-07,08:00:00,2020,5,7,8,0,128,19,3,Jeudi,1,Matin,0,Printemps,25572,207,"Estimé"
2020-05-07,09:00:00,2020,5,7,9,0,128,19,3,Jeudi,1,Matin,0,Printemps,25598,233,"Estimé"
2020-05-07,10:00:00,2020,5,7,10,0,128,19,3,Jeudi,1,Matin,0,Printemps,25624,259,"Estimé"
2020-05-07,11:00:00,2020,5,7,11,0,128,19,3,Jeudi,1,Matin,0,Printemps,25650,285,"Estimé"
2020-05-07,12:00:00,2020,5,7,12,0,128,19,3,Jeudi,2,"Après-Midi",0,Printemps,25676,311,"Estimé"
2020-05-07,13:00:00,2020,5,7,13,0,128,19,3,Jeudi,2,"Après-Midi",0,Printemps,25702,337,"Estimé"
2020-05-07,14:00:00,2020,5,7,14,0,128,19,3,Jeudi,2,"Après-Midi",0,Printemps,25727,362,"Estimé"
2020-05-07,15:00:00,2020,5,7,15,0,128,19,3,Jeudi,2,"Après-Midi",0,Printemps,25753,388,"Estimé"
2020-05-07,16:00:00,2020,5,7,16,0,128,19,3,Jeudi,2,"Après-Midi",0,Printemps,25779,414,"Estimé"
2020-05-07,17:00:00,2020,5,7,17,0,128,19,3,Jeudi,2,"Après-Midi",0,Printemps,25805,440,"Estimé"
2020-05-07,18:00:00,2020,5,7,18,0,128,19,3,Jeudi,3,Soir,0,Printemps,25831,466,"Relevé"
2020-05-07,19:00:00,2020,5,7,19,0,128,19,3,Jeudi,3,Soir,0,Printemps,25856,491,"Estimé"
2020-05-07,20:00:00,2020,5,7,20,0,128,19,3,Jeudi,3,Soir,0,Printemps,25881,516,"Estimé"
2020-05-07,21:00:00,2020,5,7,21,0,128,19,3,Jeudi,3,Soir,0,Printemps,25906,541,"Estimé"
2020-05-07,22:00:00,2020,5,7,22,0,128,19,3,Jeudi,3,Soir,0,Printemps,25932,567,"Estimé"
2020-05-07,23:00:00,2020,5,7,23,0,128,19,3,Jeudi,3,Soir,0,Printemps,25957,592,"Estimé"
2020-05-08,00:00:00,2020,5,8,0,0,129,19,4,Vendredi,0,Nuit,0,Printemps,25982,0,"Reporté"
2020-05-08,01:00:00,2020,5,8,1,0,129,19,4,Vendredi,0,Nuit,0,Printemps,25988,6,"Estimé"
2020-05-08,02:00:00,2020,5,8,2,0,129,19,4,Vendredi,0,Nuit,0,Printemps,25993,11,"Estimé"
2020-05-08,03:00:00,2020,5,8,3,0,129,19,4,Vendredi,0,Nuit,0,Printemps,25999,17,"Estimé"
2020-05-08,04:00:00,2020,5,8,4,0,129,19,4,Vendredi,0,Nuit,0,Printemps,26005,23,"Estimé"
2020-05-08,05:00:00,2020,5,8,5,0,129,19,4,Vendredi,0,Nuit,0,Printemps,26010,28,"Estimé"
2020-05-08,06:00:00,2020,5,8,6,0,129,19,4,Vendredi,0,Nuit,0,Printemps,26016,34,"Estimé"
2020-05-08,07:00:00,2020,5,8,7,0,129,19,4,Vendredi,0,Nuit,0,Printemps,26022,40,"Estimé"
2020-05-08,08:00:00,2020,5,8,8,0,129,19,4,Vendredi,1,Matin,0,Printemps,26027,45,"Estimé"
2020-05-08,09:00:00,2020,5,8,9,0,129,19,4,Vendredi,1,Matin,0,Printemps,26033,51,"Relevé"
2020-05-08,10:00:00,2020,5,8,10,0,129,19,4,Vendredi,1,Matin,0,Printemps,26055,73,"Estimé"
2020-05-08,11:00:00,2020,5,8,11,0,129,19,4,Vendredi,1,Matin,0,Printemps,26078,96,"Estimé"
2020-05-08,12:00:00,2020,5,8,12,0,129,19,4,Vendredi,2,"Après-Midi",0,Printemps,26100,118,"Relevé"
2020-05-08,13:00:00,2020,5,8,13,0,129,19,4,Vendredi,2,"Après-Midi",0,Printemps,26142,160,"Estimé"
2020-05-08,14:00:00,2020,5,8,14,0,129,19,4,Vendredi,2,"Après-Midi",0,Printemps,26185,203,"Estimé"
2020-05-08,15:00:00,2020,5,8,15,0,129,19,4,Vendredi,2,"Après-Midi",0,Printemps,26227,245,"Estimé"
2020-05-08,16:00:00,2020,5,8,16,0,129,19,4,Vendredi,2,"Après-Midi",0,Printemps,26269,287,"Estimé"
2020-05-08,17:00:00,2020,5,8,17,0,129,19,4,Vendredi,2,"Après-Midi",0,Printemps,26311,329,"Estimé"
2020-05-08,18:00:00,2020,5,8,18,0,129,19,4,Vendredi,3,Soir,0,Printemps,26354,372,"Estimé"
2020-05-08,19:00:00,2020,5,8,19,0,129,19,4,Vendredi,3,Soir,0,Printemps,26396,414,"Relevé"
2020-05-08,20:00:00,2020,5,8,20,0,129,19,4,Vendredi,3,Soir,0,Printemps,26421,439,"Estimé"
2020-05-08,21:00:00,2020,5,8,21,0,129,19,4,Vendredi,3,Soir,0,Printemps,26445,463,"Estimé"
2020-05-08,22:00:00,2020,5,8,22,0,129,19,4,Vendredi,3,Soir,0,Printemps,26470,488,"Relevé"
2020-05-08,23:00:00,2020,5,8,23,0,129,19,4,Vendredi,3,Soir,0,Printemps,26472,490,"Estimé"
2020-05-09,00:00:00,2020,5,9,0,0,130,19,5,Samedi,0,Nuit,0,Printemps,26474,0,"Reporté"
2020-05-09,01:00:00,2020,5,9,1,0,130,19,5,Samedi,0,Nuit,0,Printemps,26489,15,"Estimé"
2020-05-09,02:00:00,2020,5,9,2,0,130,19,5,Samedi,0,Nuit,0,Printemps,26504,30,"Estimé"
