datetime,annee,mois,jours,heure,minute,jour_année,jour_semaine,tranche_horaire,saison,comptage_cumul,comptage_quotidien,methode
2020-04-23 04:00:00,2020,4,23,4,0,114,Jeudi,Nuit,Printemps,18432.0,18.0,Estimé
2020-04-23 05:00:00,2020,4,23,5,0,114,Jeudi,Nuit,Printemps,18436.0,22.0,Estimé
2020-04-23 06:00:00,2020,4,23,6,0,114,Jeudi,Nuit,Printemps,18441.0,27.0,Estimé
2020-04-23 07:00:00,2020,4,23,7,0,114,Jeudi,Nuit,Printemps,18446.0,32.0,Estimé
2020-04-23 08:00:00,2020,4,23,8,0,114,Jeudi,Matin,Printemps,18450.0,36.0,Relevé
2020-04-23 09:00:00,2020,4,23,9,0,114,Jeudi,Matin,Printemps,18472.0,58.0,Estimé
2020-04-23 10:00:00,2020,4,23,10,0,114,Jeudi,Matin,Printemps,18494.0,80.0,Estimé
2020-04-23 11:00:00,2020,4,23,11,0,114,Jeudi,Matin,Printemps,18516.0,102.0,Relevé
2020-04-23 12:00:00,2020,4,23,12,0,114,Jeudi,Après-Midi,Printemps,18556.0,142.0,Estimé
2020-04-23 13:00:00,2020,4,23,13,0,114,Jeudi,Après-Midi,Printemps,18597.0,183.0,Estimé
2020-04-23 14:00:00,2020,4,23,14,0,114,Jeudi,Après-Midi,Printemps,18637.0,223.0,Estimé
2020-04-23 15:00:00,2020,4,23,15,0,114,Jeudi,Après-Midi,Printemps,18678.0,264.0,Estimé
2020-04-23 16:00:00,2020,4,23,16,0,114,Jeudi,Après-Midi,Printemps,18718.0,304.0,Estimé
2020-04-23 17:00:00,2020,4,23,17,0,114,Jeudi,Après-Midi,Printemps,18758.0,344.0,Estimé
2020-04-23 18:00:00,2020,4,23,18,0,114,Jeudi,Soir,Printemps,18799.0,385.0,Estimé
2020-04-23 19:00:00,2020,4,23,19,0,114,Jeudi,Soir,Printemps,18839.0,425.0,Relevé
2020-04-23 20:00:00,2020,4,23,20,0,114,Jeudi,Soir,Printemps,18855.0,441.0,Estimé
2020-04-23 21:00:00,2020,4,23,21,0,114,Jeudi,Soir,Printemps,18871.0,457.0,Estimé
2020-04-23 22:00:00,2020,4,23,22,0,114,Jeudi,Soir,Printemps,18888.0,474.0,Estimé
2020-04-23 23:00:00,2020,4,23,23,0,114,Jeudi,Soir,Printemps,18904.0,490.0,Estimé
2020-04-24 00:00:00,2020,4,24,0,0,115,Vendredi,Nuit,Printemps,18920.0,0.0,Reporté
2020-04-24 01:00:00,2020,4,24,1,0,115,Vendredi,Nuit,Printemps,18934.0,14.0,Estimé
2020-04-24 02:00:00,2020,4,24,2,0,115,Vendredi,Nuit,Printemps,18948.0,28.0,Estimé
2020-04-24 03:00:00,2020,4,24,3,0,115,Vendredi,Nuit,Printemps,18963.0,43.0,Estimé
2020-04-24 04:00:00,2020,4,24,4,0,115,Vendredi,Nuit,Printemps,18977.0,57.0,Estimé
2020-04-24 05:00:00,2020,4,24,5,0,115,Vendredi,Nuit,Printemps,18991.0,71.0,Estimé
2020-04-24 06:00:00,2020,4,24,6,0,115,Vendredi,Nuit,Printemps,19006.0,86.0,Estimé
2020-04-24 07:00:00,2020,4,24,7,0,115,Vendredi,Nuit,Printemps,19020.0,100.0,Estimé
2020-04-24 08:00:00,2020,4,24,8,0,115,Vendredi,Matin,Printemps,19034.0,114.0,Estimé
2020-04-24 09:00:00,2020,4,24,9,0,115,Vendredi,Matin,Printemps,19048.0,128.0,Estimé
2020-04-24 10:00:00,2020,4,24,10,0,115,Vendredi,Matin,Printemps,19062.0,142.0,Estimé
2020-04-24 11:00:00,2020,4,24,11,0,115,Vendredi,Matin,Printemps,19077.0,157.0,Estimé
2020-04-24 12:00:00,2020,4,24,12,0,115,Vendredi,Après-Midi,Printemps,19091.0,171.0,Relevé
2020-04-24 13:00:00,2020,4,24,13,0,115,Vendredi,Après-Midi,Printemps,19108.0,188.0,Estimé
2020-04-24 14:00:00,2020,4,24,14,0,115,Vendredi,Après-Midi,Printemps,19126.0,206.0,Relevé
2020-04-24 15:00:00,2020,4,24,15,0,115,Vendredi,Après-Midi,Printemps,19170.0,250.0,Estimé
2020-04-24 16:00:00,2020,4,24,16,0,115,Vendredi,Après-Midi,Printemps,19214.0,294.0,Estimé
2020-04-24 17:00:00,2020,4,24,17,0,115,Vendredi,Après-Midi,Printemps,19258.0,338.0,Estimé
2020-04-24 18:00:00,2020,4,24,18,0,115,Vendredi,Soir,Printemps,19302.0,382.0,Estimé
2020-04-24 19:00:00,2020,4,24,19,0,115,Vendredi,Soir,Printemps,19346.0,426.0,Estimé
2020-04-24 20:00:00,2020,4,24,20,0,115,Vendredi,Soir,Printemps,19390.0,470.0,Relevé
2020-04-24 21:00:00,2020,4,24,21,0,115,Vendredi,Soir,Printemps,19397.0,477.0,Estimé
2020-04-24 22:00:00,2020,4,24,22,0,115,Vendredi,Soir,Printemps,19404.0,484.0,Estimé
2020-04-24 23:00:00,2020,4,24,23,0,115,Vendredi,Soir,Printemps,19411.0,491.0,Estimé
2020-04-25 00:00:00,2020,4,25,0,0,116,Samedi,Nuit,Printemps,19418.0,0.0,Reporté
2020-04-25 01:00:00,2020,4,25,1,0,116,Samedi,Nuit,Printemps,19422.0,4.0,Estimé
2020-04-25 02:00:00,2020,4,25,2,0,116,Samedi,Nuit,Printemps,19426.0,8.0,Estimé
2020-04-25 03:00:00,2020,4,25,3,0,116,Samedi,Nuit,Printemps,19430.0,12.0,Estimé
2020-04-25 04:00:00,2020,4,25,4,0,116,Samedi,Nuit,Printemps,19434.0,16.0,Estimé
2020-04-25 05:00:00,2020,4,25,5,0,116,Samedi,Nuit,Printemps,19439.0,21.0,Estimé
2020-04-25 06:00:00,2020,4,25,6,0,116,Samedi,Nuit,Printemps,19443.0,25.0,Estimé
2020-04-25 07:00:00,2020,4,25,7,0,116,Samedi,Nuit,Printemps,19447.0,29.0,Estimé
2020-04-25 08:00:00,2020,4,25,8,0,116,Samedi,Matin,Printemps,19451.0,33.0,Estimé
2020-04-25 09:00:00,2020,4,25,9,0,116,Samedi,Matin,Printemps,19455.0,37.0,Relevé
2020-04-25 10:00:00,2020,4,25,10,0,116,Samedi,Matin,Printemps,19483.0,65.0,Estimé
2020-04-25 11:00:00,2020,4,25,11,0,116,Samedi,Matin,Printemps,19511.0,93.0,Estimé
2020-04-25 12:00:00,2020,4,25,12,0,116,Samedi,Après-Midi,Printemps,19539.0,121.0,Relevé
2020-04-25 13:00:00,2020,4,25,13,0,116,Samedi,Après-Midi,Printemps,19559.0,141.0,Estimé
2020-04-25 14:00:00,2020,4,25,14,0,116,Samedi,Après-Midi,Printemps,19579.0,161.0,Relevé
2020-04-25 15:00:00,2020,4,25,15,0,116,Samedi,Après-Midi,Printemps,19612.0,194.0,Estimé
2020-04-25 16:00:00,2020,4,25,16,0,116,Samedi,Après-Midi,Printemps,19645.0,227.0,Estimé
2020-04-25 17:00:00,2020,4,25,17,0,116,Samedi,Après-Midi,Printemps,19678.0,260.0,Estimé
2020-04-25 18:00:00,2020,4,25,18,0,116,Samedi,Soir,Printemps,19711.0,293.0,Estimé
2020-04-25 19:00:00,2020,4,25,19,0,116,Samedi,Soir,Printemps,19744.0,326.0,Relevé
2020-04-25 20:00:00,2020,4,25,20,0,116,Samedi,Soir,Printemps,19786.0,368.0,Relevé
2020-04-25 21:00:00,2020,4,25,21,0,116,Samedi,Soir,Printemps,19801.0,383.0,Relevé
2020-04-25 22:00:00,2020,4,25,22,0,116,Samedi,Soir,Printemps,19808.0,390.0,Estimé
2020-04-25 23:00:00,2020,4,25,23,0,116,Samedi,Soir,Printemps,19814.0,396.0,Estimé
2020-04-26 00:00:00,2020,4,26,0,0,117,Dimanche,Nuit,Printemps,19821.0,0.0,Reporté
2020-04-26 01:00:00,2020,4,26,1,0,117,Dimanche,Nuit,Printemps,19826.0,5.0,Estimé
2020-04-26 02:00:00,2020,4,26,2,0,117,Dimanche,Nuit,Printemps,19830.0,9.0,Estimé
2020-04-26 03:00:00,2020,4,26,3,0,117,Dimanche,Nuit,Printemps,19835.0,14.0,Estimé
2020-04-26 04:00:00,2020,4,26,4,0,117,Dimanche,Nuit,Printemps,19839.0,18.0,Estimé
2020-04-26 05:00:00,2020,4,26,5,0,117,Dimanche,Nuit,Printemps,19844.0,23.0,Estimé
2020-04-26 06:00:00,2020,4,26,6,0,117,Dimanche,Nuit,Printemps,19848.0,27.0,Estimé
2020-04-26 07:00:00,2020,4,26,7,0,117,Dimanche,Nuit,Printemps,19853.0,32.0,Estimé
2020-04-26 08:00:00,2020,4,26,8,0,117,Dimanche,Matin,Printemps,19857.0,36.0,Estimé
2020-04-26 09:00:00,2020,4,26,9,0,117,Dimanche,Matin,Printemps,19862.0,41.0,Estimé
2020-04-26 10:00:00,2020,4,26,10,0,117,Dimanche,Matin,Printemps,19866.0,45.0,Estimé
2020-04-26 11:00:00,2020,4,26,11,0,117,Dimanche,Matin,Printemps,19871.0,50.0,Relevé
2020-04-26 12:00:00,2020,4,26,12,0,117,Dimanche,Après-Midi,Printemps,19906.0,85.0,Estimé
2020-04-26 13:00:00,2020,4,26,13,0,117,Dimanche,Après-Midi,Printemps,19942.0,121.0,Relevé
2020-04-26 14:00:00,2020,4,26,14,0,117,Dimanche,Après-Midi,Printemps,19963.0,142.0,Estimé
2020-04-26 15:00:00,2020,4,26,15,0,117,Dimanche,Après-Midi,Printemps,19984.0,163.0,Relevé
2020-04-26 16:00:00,2020,4,26,16,0,117,Dimanche,Après-Midi,Printemps,20012.0,191.0,Estimé
2020-04-26 17:00:00,2020,4,26,17,0,117,Dimanche,Après-Midi,Printemps,20039.0,218.0,Estimé
2020-04-26 18:00:00,2020,4,26,18,0,117,Dimanche,Soir,Printemps,20066.0,245.0,Estimé
2020-04-26 19:00:00,2020,4,26,19,0,117,Dimanche,Soir,Printemps,20094.0,273.0,Estimé
2020-04-26 20:00:00,2020,4,26,20,0,117,Dimanche,Soir,Printemps,20122.0,301.0,Estimé
2020-04-26 21:00:00,2020,4,26,21,0,117,Dimanche,Soir,Printemps,20149.0,328.0,Relevé
2020-04-26 22:00:00,2020,4,26,22,0,117,Dimanche,Soir,Printemps,20155.0,334.0,Estimé
2020-04-26 23:00:00,2020,4,26,23,0,117,Dimanche,Soir,Printemps,20161.0,340.0,Estimé
2020-04-27 00:00:00,2020,4,27,0,0,118,Lundi,Nuit,Printemps,20167.0,0.0,Reporté
2020-04-27 01:00:00,2020,4,27,1,0,118,Lundi,Nuit,Printemps,20168.0,1.0,Estimé
2020-04-27 02:00:00,2020,4,27,2,0,118,Lundi,Nuit,Printemps,20170.0,3.0,Estimé
2020-04-27 03:00:00,2020,4,27,3,0,118,Lundi,Nuit,Printemps,20171.0,4.0,Estimé
2020-04-27 04:00:00,2020,4,27,4,0,118,Lundi,Nuit,Printemps,20172.0,5.0,Estimé
2020-04-27 05:00:00,2020,4,27,5,0,118,Lundi,Nuit,Printemps,20174.0,7.0,Estimé
2020-04-27 06:00:00,2020,4,27,6,0,118,Lundi,Nuit,Printemps,20175.0,8.0,Relevé
2020-04-27 07:00:00,2020,4,27,7,0,118,Lundi,Nuit,Printemps,20196.0,29.0,Estimé
2020-04-27 08:00:00,2020,4,27,8,0,118,Lundi,Matin,Printemps,20216.0,49.0,Estimé
2020-04-27 09:00:00,2020,4,27,9,0,118,Lundi,Matin,Printemps,20237.0,70.0,Estimé
2020-04-27 10:00:00,2020,4,27,10,0,118,Lundi,Matin,Printemps,20257.0,90.0,Estimé
2020-04-27 11:00:00,2020,4,27,11,0,118,Lundi,Matin,Printemps,20278.0,111.0,Relevé
2020-04-27 12:00:00,2020,4,27,12,0,118,Lundi,Après-Midi,Printemps,20297.0,130.0,Relevé
2020-04-27 13:00:00,2020,4,27,13,0,118,Lundi,Après-Midi,Printemps,20331.0,164.0,Estimé
2020-04-27 14:00:00,2020,4,27,14,0,118,Lundi,Après-Midi,Printemps,20366.0,199.0,Estimé
2020-04-27 15:00:00,2020,4,27,15,0,118,Lundi,Après-Midi,Printemps,20400.0,233.0,Estimé
2020-04-27 16:00:00,2020,4,27,16,0,118,Lundi,Après-Midi,Printemps,20434.0,267.0,Estimé
2020-04-27 17:00:00,2020,4,27,17,0,118,Lundi,Après-Midi,Printemps,20469.0,302.0,Estimé
2020-04-27 18:00:00,2020,4,27,18,0,118,Lundi,Soir,Printemps,20503.0,336.0,Relevé
2020-04-27 19:00:00,2020,4,27,19,0,118,Lundi,Soir,Printemps,20516.0,349.0,Estimé
2020-04-27 20:00:00,2020,4,27,20,0,118,Lundi,Soir,Printemps,20529.0,362.0,Estimé
2020-04-27 21:00:00,2020,4,27,21,0,118,Lundi,Soir,Printemps,20542.0,375.0,Estimé
2020-04-27 22:00:00,2020,4,27,22,0,118,Lundi,Soir,Printemps,20556.0,389.0,Estimé
2020-04-27 23:00:00,2020,4,27,23,0,118,Lundi,Soir,Printemps,20569.0,402.0,Estimé
2020-04-28 00:00:00,2020,4,28,0,0,119,Mardi,Nuit,Printemps,20582.0,0.0,Reporté
2020-04-28 01:00:00,2020,4,28,1,0,119,Mardi,Nuit,Printemps,20590.0,8.0,Estimé
2020-04-28 02:00:00,2020,4,28,2,0,119,Mardi,Nuit,Printemps,20598.0,16.0,Estimé
2020-04-28 03:00:00,2020,4,28,3,0,119,Mardi,Nuit,Printemps,20606.0,24.0,Estimé
2020-04-28 04:00:00,2020,4,28,4,0,119,Mardi,Nuit,Printemps,20614.0,32.0,Estimé
2020-04-28 05:00:00,2020,4,28,5,0,119,Mardi,Nuit,Printemps,20622.0,40.0,Estimé
2020-04-28 06:00:00,2020,4,28,6,0,119,Mardi,Nuit,Printemps,20631.0,49.0,Estimé
2020-04-28 07:00:00,2020,4,28,7,0,119,Mardi,Nuit,Printemps,20639.0,57.0,Estimé
2020-04-28 08:00:00,2020,4,28,8,0,119,Mardi,Matin,Printemps,20647.0,65.0,Estimé
2020-04-28 09:00:00,2020,4,28,9,0,119,Mardi,Matin,Printemps,20655.0,73.0,Estimé
2020-04-28 10:00:00,2020,4,28,10,0,119,Mardi,Matin,Printemps,20663.0,81.0,Relevé
2020-04-28 11:00:00,2020,4,28,11,0,119,Mardi,Matin,Printemps,20696.0,114.0,Estimé
2020-04-28 12:00:00,2020,4,28,12,0,119,Mardi,Après-Midi,Printemps,20729.0,147.0,Estimé
2020-04-28 13:00:00,2020,4,28,13,0,119,Mardi,Après-Midi,Printemps,20762.0,180.0,Estimé
2020-04-28 14:00:00,2020,4,28,14,0,119,Mardi,Après-Midi,Printemps,20794.0,212.0,Estimé
2020-04-28 15:00:00,2020,4,28,15,0,119,Mardi,Après-Midi,Printemps,20827.0,245.0,Estimé
2020-04-28 16:00:00,2020,4,28,16,0,119,Mardi,Après-Midi,Printemps,20860.0,278.0,Estimé
2020-04-28 17:00:00,2020,4,28,17,0,119,Mardi,Après-Midi,Printemps,20893.0,311.0,Estimé
2020-04-28 18:00:00,2020,4,28,18,0,119,Mardi,Soir,Printemps,20926.0,344.0,Relevé
2020-04-28 19:00:00,2020,4,28,19,0,119,Mardi,Soir,Printemps,20958.0,376.0,Estimé
2020-04-28 20:00:00,2020,4,28,20,0,119,Mardi,Soir,Printemps,20989.0,407.0,Estimé
2020-04-28 21:00:00,2020,4,28,21,0,119,Mardi,Soir,Printemps,21021.0,439.0,Relevé
2020-04-28 22:00:00,2020,4,28,22,0,119,Mardi,Soir,Printemps,21024.0,442.0,Estimé
2020-04-28 23:00:00,2020,4,28,23,0,119,Mardi,Soir,Printemps,21027.0,445.0,Estimé
2020-04-29 00:00:00,2020,4,29,0,0,120,Mecredi,Nuit,Printemps,21030.0,0.0,Reporté
2020-04-29 01:00:00,2020,4,29,1,0,120,Mecredi,Nuit,Printemps,21041.0,11.0,Estimé
2020-04-29 02:00:00,2020,4,29,2,0,120,Mecredi,Nuit,Printemps,21052.0,22.0,Estimé
2020-04-29 03:00:00,2020,4,29,3,0,120,Mecredi,Nuit,Printemps,21063.0,33.0,Estimé
2020-04-29 04:00:00,2020,4,29,4,0,120,Mecredi,Nuit,Printemps,21074.0,44.0,Estimé
2020-04-29 05:00:00,2020,4,29,5,0,120,Mecredi,Nuit,Printemps,21085.0,55.0,Estimé
2020-04-29 06:00:00,2020,4,29,6,0,120,Mecredi,Nuit,Printemps,21097.0,67.0,Estimé
2020-04-29 07:00:00,2020,4,29,7,0,120,Mecredi,Nuit,Printemps,21108.0,78.0,Estimé
2020-04-29 08:00:00,2020,4,29,8,0,120,Mecredi,Matin,Printemps,21119.0,89.0,Estimé
2020-04-29 09:00:00,2020,4,29,9,0,120,Mecredi,Matin,Printemps,21130.0,100.0,Estimé
2020-04-29 10:00:00,2020,4,29,10,0,120,Mecredi,Matin,Printemps,21141.0,111.0,Estimé
2020-04-29 11:00:00,2020,4,29,11,0,120,Mecredi,Matin,Printemps,21152.0,122.0,Relevé
2020-04-29 12:00:00,2020,4,29,12,0,120,Mecredi,Après-Midi,Printemps,21194.0,164.0,Estimé
2020-04-29 13:00:00,2020,4,29,13,0,120,Mecredi,Après-Midi,Printemps,21235.0,205.0,Estimé
2020-04-29 14:00:00,2020,4,29,14,0,120,Mecredi,Après-Midi,Printemps,21277.0,247.0,Estimé
2020-04-29 15:00:00,2020,4,29,15,0,120,Mecredi,Après-Midi,Printemps,21318.0,288.0,Estimé
2020-04-29 16:00:00,2020,4,29,16,0,120,Mecredi,Après-Midi,Printemps,21360.0,330.0,Estimé
2020-04-29 17:00:00,2020,4,29,17,0,120,Mecredi,Après-Midi,Printemps,21401.0,371.0,Estimé
2020-04-29 18:00:00,2020,4,29,18,0,120,Mecredi,Soir,Printemps,21443.0,413.0,Estimé
2020-04-29 19:00:00,2020,4,29,19,0,120,Mecredi,Soir,Printemps,21484.0,454.0,Estimé
2020-04-29 20:00:00,2020,4,29,20,0,120,Mecredi,Soir,Printemps,21526.0,496.0,Relevé
2020-04-29 21:00:00,2020,4,29,21,0,120,Mecredi,Soir,Printemps,21542.0,512.0,Estimé
2020-04-29 22:00:00,2020,4,29,22,0,120,Mecredi,Soir,Printemps,21558.0,528.0,Estimé
2020-04-29 23:00:00,2020,4,29,23,0,120,Mecredi,Soir,Printemps,21575.0,545.0,Estimé
2020-04-30 00:00:00,2020,4,30,0,0,121,Jeudi,Nuit,Printemps,21591.0,0.0,Reporté
2020-04-30 01:00:00,2020,4,30,1,0,121,Jeudi,Nuit,Printemps,21598.0,7.0,Estimé
2020-04-30 02:00:00,2020,4,30,2,0,121,Jeudi,Nuit,Printemps,21605.0,14.0,Estimé
2020-04-30 03:00:00,2020,4,30,3,0,121,Jeudi,Nuit,Printemps,21612.0,21.0,Estimé
2020-04-30 04:00:00,2020,4,30,4,0,121,Jeudi,Nuit,Printemps,21619.0,28.0,Estimé
2020-04-30 05:00:00,2020,4,30,5,0,121,Jeudi,Nuit,Printemps,21626.0,35.0,Estimé
2020-04-30 06:00:00,2020,4,30,6,0,121,Jeudi,Nuit,Printemps,21633.0,42.0,Estimé
2020-04-30 07:00:00,2020,4,30,7,0,121,Jeudi,Nuit,Printemps,21640.0,49.0,Estimé
2020-04-30 08:00:00,2020,4,30,8,0,121,Jeudi,Matin,Printemps,21647.0,56.0,Relevé
2020-04-30 09:00:00,2020,4,30,9,0,121,Jeudi,Matin,Printemps,21670.0,79.0,Estimé
2020-04-30 10:00:00,2020,4,30,10,0,121,Jeudi,Matin,Printemps,21694.0,103.0,Estimé
2020-04-30 11:00:00,2020,4,30,11,0,121,Jeudi,Matin,Printemps,21717.0,126.0,Relevé
2020-04-30 12:00:00,2020,4,30,12,0,121,Jeudi,Après-Midi,Printemps,21746.0,155.0,Estimé
2020-04-30 13:00:00,2020,4,30,13,0,121,Jeudi,Après-Midi,Printemps,21776.0,185.0,Relevé
2020-04-30 14:00:00,2020,4,30,14,0,121,Jeudi,Après-Midi,Printemps,21811.0,220.0,Estimé
2020-04-30 15:00:00,2020,4,30,15,0,121,Jeudi,Après-Midi,Printemps,21846.0,255.0,Relevé
2020-04-30 16:00:00,2020,4,30,16,0,121,Jeudi,Après-Midi,Printemps,21862.0,271.0,Relevé
2020-04-30 17:00:00,2020,4,30,17,0,121,Jeudi,Après-Midi,Printemps,21904.0,313.0,Estimé
2020-04-30 18:00:00,2020,4,30,18,0,121,Jeudi,Soir,Printemps,21947.0,356.0,Relevé
2020-04-30 19:00:00,2020,4,30,19,0,121,Jeudi,Soir,Printemps,21987.0,396.0,Relevé
2020-04-30 20:00:00,2020,4,30,20,0,121,Jeudi,Soir,Printemps,22040.0,449.0,Relevé
2020-04-30 21:00:00,2020,4,30,21,0,121,Jeudi,Soir,Printemps,22052.0,461.0,Estimé
2020-04-30 22:00:00,2020,4,30,22,0,121,Jeudi,Soir,Printemps,22064.0,473.0,Estimé
2020-04-30 23:00:00,2020,4,30,23,0,121,Jeudi,Soir,Printemps,22075.0,484.0,Estimé
2020-05-01 00:00:00,2020,5,1,0,0,122,Vendredi,Nuit,Printemps,22087.0,0.0,Reporté
2020-05-01 01:00:00,2020,5,1,1,0,122,Vendredi,Nuit,Printemps,22087.0,0.0,Estimé
2020-05-01 02:00:00,2020,5,1,2,0,122,Vendredi,Nuit,Printemps,22087.0,0.0,Estimé
2020-05-01 03:00:00,2020,5,1,3,0,122,Vendredi,Nuit,Printemps,22088.0,1.0,Estimé
2020-05-01 04:00:00,2020,5,1,4,0,122,Vendredi,Nuit,Printemps,22088.0,1.0,Estimé
2020-05-01 05:00:00,2020,5,1,5,0,122,Vendredi,Nuit,Printemps,22088.0,1.0,Relevé
2020-05-01 06:00:00,2020,5,1,6,0,122,Vendredi,Nuit,Printemps,22094.0,7.0,Relevé
2020-05-01 07:00:00,2020,5,1,7,0,122,Vendredi,Nuit,Printemps,22100.0,13.0,Relevé
2020-05-01 08:00:00,2020,5,1,8,0,122,Vendredi,Matin,Printemps,22121.0,34.0,Estimé
2020-05-01 09:00:00,2020,5,1,9,0,122,Vendredi,Matin,Printemps,22142.0,55.0,Estimé
2020-05-01 10:00:00,2020,5,1,10,0,122,Vendredi,Matin,Printemps,22163.0,76.0,Estimé
2020-05-01 11:00:00,2020,5,1,11,0,122,Vendredi,Matin,Printemps,22183.0,96.0,Estimé
2020-05-01 12:00:00,2020,5,1,12,0,122,Vendredi,Après-Midi,Printemps,22204.0,117.0,Estimé
2020-05-01 13:00:00,2020,5,1,13,0,122,Vendredi,Après-Midi,Printemps,22225.0,138.0,Estimé
2020-05-01 14:00:00,2020,5,1,14,0,122,Vendredi,Après-Midi,Printemps,22246.0,159.0,Relevé
2020-05-01 15:00:00,2020,5,1,15,0,122,Vendredi,Après-Midi,Printemps,22272.0,185.0,Estimé
2020-05-01 16:00:00,2020,5,1,16,0,122,Vendredi,Après-Midi,Printemps,22298.0,211.0,Estimé
2020-05-01 17:00:00,2020,5,1,17,0,122,Vendredi,Après-Midi,Printemps,22324.0,237.0,Estimé
2020-05-01 18:00:00,2020,5,1,18,0,122,Vendredi,Soir,Printemps,22350.0,263.0,Estimé
2020-05-01 19:00:00,2020,5,1,19,0,122,Vendredi,Soir,Printemps,22376.0,289.0,Estimé
2020-05-01 20:00:00,2020,5,1,20,0,122,Vendredi,Soir,Printemps,22403.0,316.0,Estimé
2020-05-01 21:00:00,2020,5,1,21,0,122,Vendredi,Soir,Printemps,22429.0,342.0,Estimé
2020-05-01 22:00:00,2020,5,1,22,0,122,Vendredi,Soir,Printemps,22455.0,368.0,Estimé
2020-05-01 23:00:00,2020,5,1,23,0,122,Vendredi,Soir,Printemps,22481.0,394.0,Estimé
2020-05-02 00:00:00,2020,5,2,0,0,123,Samedi,Nuit,Printemps,22507.0,0.0,Reporté
2020-05-02 01:00:00,2020,5,2,1,0,123,Samedi,Nuit,Printemps,22511.0,4.0,Estimé
2020-05-02 02:00:00,2020,5,2,2,0,123,Samedi,Nuit,Printemps,22516.0,9.0,Estimé
2020-05-02 03:00:00,2020,5,2,3,0,123,Samedi,Nuit,Printemps,22520.0,13.0,Estimé
2020-05-02 04:00:00,2020,5,2,4,0,123,Samedi,Nuit,Printemps,22524.0,17.0,Estimé
2020-05-02 05:00:00,2020,5,2,5,0,123,Samedi,Nuit,Printemps,22529.0,22.0,Estimé
2020-05-02 06:00:00,2020,5,2,6,0,123,Samedi,Nuit,Printemps,22533.0,26.0,Estimé
2020-05-02 07:00:00,2020,5,2,7,0,123,Samedi,Nuit,Printemps,22537.0,30.0,Estimé
2020-05-02 08:00:00,2020,5,2,8,0,123,Samedi,Matin,Printemps,22542.0,35.0,Estimé
2020-05-02 09:00:00,2020,5,2,9,0,123,Samedi,Matin,Printemps,22546.0,39.0,Relevé
2020-05-02 10:00:00,2020,5,2,10,0,123,Samedi,Matin,Printemps,22586.0,79.0,Estimé
2020-05-02 11:00:00,2020,5,2,11,0,123,Samedi,Matin,Printemps,22627.0,120.0,Estimé
2020-05-02 12:00:00,2020,5,2,12,0,123,Samedi,Après-Midi,Printemps,22668.0,161.0,Estimé
2020-05-02 13:00:00,2020,5,2,13,0,123,Samedi,Après-Midi,Printemps,22708.0,201.0,Relevé
2020-05-02 14:00:00,2020,5,2,14,0,123,Samedi,Après-Midi,Printemps,22747.0,240.0,Estimé
2020-05-02 15:00:00,2020,5,2,15,0,123,Samedi,Après-Midi,Printemps,22785.0,278.0,Estimé
2020-05-02 16:00:00,2020,5,2,16,0,123,Samedi,Après-Midi,Printemps,22824.0,317.0,Estimé
2020-05-02 17:00:00,2020,5,2,17,0,123,Samedi,Après-Midi,Printemps,22862.0,355.0,Estimé
2020-05-02 18:00:00,2020,5,2,18,0,123,Samedi,Soir,Printemps,22901.0,394.0,Estimé
2020-05-02 19:00:00,2020,5,2,19,0,123,Samedi,Soir,Printemps,22940.0,433.0,Estimé
2020-05-02 20:00:00,2020,5,2,20,0,123,Samedi,Soir,Printemps,22978.0,471.0,Estimé
2020-05-02 21:00:00,2020,5,2,21,0,123,Samedi,Soir,Printemps,23017.0,510.0,Relevé
2020-05-02 22:00:00,2020,5,2,22,0,123,Samedi,Soir,Printemps,23022.0,515.0,Estimé
2020-05-02 23:00:00,2020,5,2,23,0,123,Samedi,Soir,Printemps,23026.0,519.0,Estimé
2020-05-03 00:00:00,2020,5,3,0,0,124,Dimanche,Nuit,Printemps,23031.0,0.0,Reporté
2020-05-03 01:00:00,2020,5,3,1,0,124,Dimanche,Nuit,Printemps,23038.0,7.0,Estimé
2020-05-03 02:00:00,2020,5,3,2,0,124,Dimanche,Nuit,Printemps,23046.0,15.0,Estimé
2020-05-03 03:00:00,2020,5,3,3,0,124,Dimanche,Nuit,Printemps,23053.0,22.0,Estimé
2020-05-03 04:00:00,2020,5,3,4,0,124,Dimanche,Nuit,Printemps,23061.0,30.0,Estimé
2020-05-03 05:00:00,2020,5,3,5,0,124,Dimanche,Nuit,Printemps,23068.0,37.0,Estimé
2020-05-03 06:00:00,2020,5,3,6,0,124,Dimanche,Nuit,Printemps,23076.0,45.0,Estimé
2020-05-03 07:00:00,2020,5,3,7,0,124,Dimanche,Nuit,Printemps,23083.0,52.0,Estimé
2020-05-03 08:00:00,2020,5,3,8,0,124,Dimanche,Matin,Printemps,23091.0,60.0,Estimé
2020-05-03 09:00:00,2020,5,3,9,0,124,Dimanche,Matin,Printemps,23098.0,67.0,Estimé
2020-05-03 10:00:00,2020,5,3,10,0,124,Dimanche,Matin,Printemps,23106.0,75.0,Estimé
2020-05-03 11:00:00,2020,5,3,11,0,124,Dimanche,Matin,Printemps,23113.0,82.0,Relevé
2020-05-03 12:00:00,2020,5,3,12,0,124,Dimanche,Après-Midi,Printemps,23140.0,109.0,Estimé
2020-05-03 13:00:00,2020,5,3,13,0,124,Dimanche,Après-Midi,Printemps,23167.0,136.0,Estimé
